,Miss work for health past 30 days,Days of poor physical health past 30 days,Days of poor mental health past 30 days,When did your last paid job end,Number of hours worked last week,Gss year for this respondent
19095,,,,,,2010.0
19096,,0.0,0.0,,56.0,2010.0
19097,,,,,,2010.0
19098,,0.0,0.0,,30.0,2010.0
19099,,0.0,0.0,,48.0,2010.0
19100,,0.0,0.0,,38.0,2010.0
19101,,,,,,2010.0
19102,,,,,,2010.0
19103,,30.0,0.0,,40.0,2010.0
19104,,0.0,15.0,,80.0,2010.0
19105,,1.0,2.0,,50.0,2010.0
19106,,15.0,30.0,,50.0,2010.0
19107,,,,,,2010.0
19108,,0.0,2.0,,35.0,2010.0
19109,,,,,,2010.0
19110,,0.0,0.0,,42.0,2010.0
19111,,,,,,2010.0
19112,,,,,,2010.0
19113,,,,,,2010.0
19114,,,,,,2010.0
19115,,0.0,3.0,,28.0,2010.0
19116,,,,,,2010.0
19117,,,,,,2010.0
19118,,7.0,7.0,,40.0,2010.0
19119,,0.0,2.0,,40.0,2010.0
19120,,2.0,7.0,,42.0,2010.0
19121,,,,,,2010.0
19122,,,,,,2010.0
19123,,0.0,0.0,,50.0,2010.0
19124,,,,,,2010.0
19125,,,,,,2010.0
19126,,,,,,2010.0
19127,,0.0,0.0,,22.0,2010.0
19128,,,,,,2010.0
19129,,15.0,25.0,,40.0,2010.0
19130,,0.0,0.0,,,2010.0
19131,,0.0,0.0,,40.0,2010.0
19132,,0.0,3.0,,38.0,2010.0
19133,,0.0,7.0,,50.0,2010.0
19134,,10.0,30.0,,25.0,2010.0
19135,,,,,,2010.0
19136,,,,,,2010.0
19137,,7.0,0.0,,32.0,2010.0
19138,,1.0,0.0,,60.0,2010.0
19139,,,,,,2010.0
19140,,,,,,2010.0
19141,,0.0,0.0,,40.0,2010.0
19142,,,,,,2010.0
19143,,0.0,0.0,,7.0,2010.0
19144,,,,,,2010.0
19145,,,,,,2010.0
19146,,,,,,2010.0
19147,,,,,,2010.0
19148,,2.0,4.0,,25.0,2010.0
19149,,0.0,0.0,,45.0,2010.0
19150,,1.0,2.0,,45.0,2010.0
19151,,1.0,0.0,,65.0,2010.0
19152,,0.0,0.0,,40.0,2010.0
19153,,0.0,0.0,,40.0,2010.0
19154,,20.0,0.0,,45.0,2010.0
19155,,0.0,0.0,,40.0,2010.0
19156,,0.0,0.0,,40.0,2010.0
19157,,1.0,0.0,,43.0,2010.0
19158,,1.0,0.0,,52.0,2010.0
19159,,,,,,2010.0
19160,,,,,,2010.0
19161,,,,,,2010.0
19162,,0.0,0.0,,30.0,2010.0
19163,,0.0,0.0,,40.0,2010.0
19164,,1.0,0.0,,28.0,2010.0
19165,,5.0,3.0,,40.0,2010.0
19166,,0.0,0.0,,44.0,2010.0
19167,,0.0,14.0,,74.0,2010.0
19168,,0.0,10.0,,50.0,2010.0
19169,,,,,,2010.0
19170,,,,,,2010.0
19171,,0.0,0.0,,35.0,2010.0
19172,,0.0,0.0,,32.0,2010.0
19173,,,,,,2010.0
19174,,3.0,0.0,,40.0,2010.0
19175,,11.0,15.0,,57.0,2010.0
19176,,,,,,2010.0
19177,,,,,,2010.0
19178,,4.0,4.0,,50.0,2010.0
19179,,,,,,2010.0
19180,,,,,,2010.0
19181,,5.0,0.0,,35.0,2010.0
19182,,,,,,2010.0
19183,,,,,,2010.0
19184,,,,,,2010.0
19185,,0.0,0.0,,60.0,2010.0
19186,,2.0,2.0,,40.0,2010.0
19187,,4.0,4.0,,50.0,2010.0
19188,,0.0,2.0,,32.0,2010.0
19189,,2.0,0.0,,15.0,2010.0
19190,,0.0,0.0,,,2010.0
19191,,2.0,0.0,,40.0,2010.0
19192,,0.0,0.0,,8.0,2010.0
19193,,4.0,2.0,,20.0,2010.0
19194,,,,,,2010.0
19195,,,,,,2010.0
19196,,,,,,2010.0
19197,,0.0,0.0,,40.0,2010.0
19198,,,,,,2010.0
19199,,30.0,30.0,,50.0,2010.0
19200,,3.0,0.0,,40.0,2010.0
19201,,,,,,2010.0
19202,,,,,,2010.0
19203,,0.0,0.0,,40.0,2010.0
19204,,,,,,2010.0
19205,,,,,,2010.0
19206,,,,,,2010.0
19207,,,,,,2010.0
19208,,0.0,0.0,,48.0,2010.0
19209,,2.0,0.0,,70.0,2010.0
19210,,0.0,0.0,,44.0,2010.0
19211,,,,,,2010.0
19212,,1.0,0.0,,55.0,2010.0
19213,,,,,,2010.0
19214,,,,,,2010.0
19215,,0.0,0.0,,40.0,2010.0
19216,,,,,,2010.0
19217,,0.0,0.0,,40.0,2010.0
19218,,,,,,2010.0
19219,,0.0,0.0,,42.0,2010.0
19220,,2.0,3.0,,30.0,2010.0
19221,,0.0,0.0,,20.0,2010.0
19222,,,,,,2010.0
19223,,0.0,0.0,,40.0,2010.0
19224,,0.0,1.0,,56.0,2010.0
19225,,0.0,0.0,,39.0,2010.0
19226,,30.0,0.0,,72.0,2010.0
19227,,,,,,2010.0
19228,,0.0,4.0,,50.0,2010.0
19229,,25.0,15.0,,40.0,2010.0
19230,,,,,,2010.0
19231,,0.0,0.0,,40.0,2010.0
19232,,1.0,1.0,,28.0,2010.0
19233,,1.0,0.0,,50.0,2010.0
19234,,,,,,2010.0
19235,,,,,,2010.0
19236,,,,,,2010.0
19237,,0.0,0.0,,35.0,2010.0
19238,,,,,,2010.0
19239,,1.0,0.0,,40.0,2010.0
19240,,5.0,5.0,,48.0,2010.0
19241,,0.0,0.0,,60.0,2010.0
19242,,3.0,7.0,,36.0,2010.0
19243,,,,,,2010.0
19244,,4.0,0.0,,45.0,2010.0
19245,,0.0,27.0,,,2010.0
19246,,,,,,2010.0
19247,,1.0,1.0,,20.0,2010.0
19248,,0.0,5.0,,85.0,2010.0
19249,,,,,,2010.0
19250,,10.0,0.0,,20.0,2010.0
19251,,0.0,0.0,,40.0,2010.0
19252,,,,,,2010.0
19253,,0.0,0.0,,,2010.0
19254,,,,,,2010.0
19255,,,,,,2010.0
19256,,21.0,0.0,,10.0,2010.0
19257,,30.0,0.0,,46.0,2010.0
19258,,,,,,2010.0
19259,,,,,,2010.0
19260,,30.0,15.0,,40.0,2010.0
19261,,0.0,0.0,,15.0,2010.0
19262,,20.0,2.0,,42.0,2010.0
19263,,,,,,2010.0
19264,,7.0,0.0,,30.0,2010.0
19265,,,,,,2010.0
19266,,5.0,5.0,,30.0,2010.0
19267,,,,,,2010.0
19268,,7.0,0.0,,45.0,2010.0
19269,,0.0,0.0,,,2010.0
19270,,,,,,2010.0
19271,,,,,,2010.0
19272,,,,,,2010.0
19273,,0.0,5.0,,40.0,2010.0
19274,,30.0,0.0,,2.0,2010.0
19275,,21.0,10.0,,25.0,2010.0
19276,,,,,,2010.0
19277,,2.0,4.0,,89.0,2010.0
19278,,,,,,2010.0
19279,,15.0,20.0,,52.0,2010.0
19280,,0.0,0.0,,40.0,2010.0
19281,,,,,,2010.0
19282,,,,,,2010.0
19283,,0.0,0.0,,24.0,2010.0
19284,,0.0,0.0,,48.0,2010.0
19285,,,,,,2010.0
19286,,0.0,0.0,,56.0,2010.0
19287,,,,,,2010.0
19288,,,,,,2010.0
19289,,0.0,0.0,,40.0,2010.0
19290,,3.0,30.0,,40.0,2010.0
19291,,21.0,21.0,,14.0,2010.0
19292,,30.0,30.0,,35.0,2010.0
19293,,0.0,0.0,,40.0,2010.0
19294,,0.0,15.0,,50.0,2010.0
19295,,,,,,2010.0
19296,,0.0,0.0,,6.0,2010.0
19297,,,,,,2010.0
19298,,,,,,2010.0
19299,,,,,,2010.0
19300,,4.0,4.0,,40.0,2010.0
19301,,0.0,0.0,,60.0,2010.0
19302,,2.0,0.0,,32.0,2010.0
19303,,,,,,2010.0
19304,,,,,,2010.0
19305,,0.0,1.0,,40.0,2010.0
19306,,,,,,2010.0
19307,,0.0,0.0,,40.0,2010.0
19308,,,,,,2010.0
19309,,,,,25.0,2010.0
19310,,,,,,2010.0
19311,,20.0,10.0,,,2010.0
19312,,0.0,0.0,,,2010.0
19313,,,,,,2010.0
19314,,0.0,1.0,,70.0,2010.0
19315,,30.0,30.0,,40.0,2010.0
19316,,1.0,0.0,,40.0,2010.0
19317,,,,,,2010.0
19318,,,,,,2010.0
19319,,,,,,2010.0
19320,,0.0,0.0,,30.0,2010.0
19321,,15.0,0.0,,40.0,2010.0
19322,,,,,,2010.0
19323,,0.0,4.0,,40.0,2010.0
19324,,,,,,2010.0
19325,,,,,,2010.0
19326,,,,,,2010.0
19327,,5.0,2.0,,20.0,2010.0
19328,,,,,,2010.0
19329,,,,,,2010.0
19330,,,,,,2010.0
19331,,,,,,2010.0
19332,,0.0,0.0,,21.0,2010.0
19333,,,,,,2010.0
19334,,0.0,0.0,,50.0,2010.0
19335,,0.0,0.0,,50.0,2010.0
19336,,0.0,0.0,,40.0,2010.0
19337,,,,,,2010.0
19338,,,,,,2010.0
19339,,0.0,5.0,,41.0,2010.0
19340,,,,,,2010.0
19341,,14.0,0.0,,48.0,2010.0
19342,,0.0,0.0,,60.0,2010.0
19343,,2.0,7.0,,40.0,2010.0
19344,,0.0,0.0,,50.0,2010.0
19345,,4.0,0.0,,50.0,2010.0
19346,,,,,,2010.0
19347,,0.0,0.0,,35.0,2010.0
19348,,0.0,2.0,,65.0,2010.0
19349,,,,,,2010.0
19350,,,,,,2010.0
19351,,5.0,4.0,,42.0,2010.0
19352,,0.0,2.0,,44.0,2010.0
19353,,,,,,2010.0
19354,,0.0,0.0,,43.0,2010.0
19355,,,,,,2010.0
19356,,2.0,15.0,,50.0,2010.0
19357,,0.0,1.0,,40.0,2010.0
19358,,,,,,2010.0
19359,,,,,,2010.0
19360,,,,,,2010.0
19361,,0.0,0.0,,40.0,2010.0
19362,,,,,,2010.0
19363,,,,,,2010.0
19364,,,,,,2010.0
19365,,0.0,1.0,,20.0,2010.0
19366,,0.0,6.0,,45.0,2010.0
19367,,,,,,2010.0
19368,,0.0,0.0,,43.0,2010.0
19369,,,,,,2010.0
19370,,5.0,20.0,,45.0,2010.0
19371,,,,,,2010.0
19372,,0.0,10.0,,50.0,2010.0
19373,,0.0,0.0,,10.0,2010.0
19374,,,,,,2010.0
19375,,3.0,8.0,,20.0,2010.0
19376,,14.0,10.0,,8.0,2010.0
19377,,,,,,2010.0
19378,,0.0,0.0,,40.0,2010.0
19379,,0.0,0.0,,42.0,2010.0
19380,,,,,,2010.0
19381,,3.0,1.0,,55.0,2010.0
19382,,,,,,2010.0
19383,,5.0,0.0,,40.0,2010.0
19384,,0.0,0.0,,50.0,2010.0
19385,,1.0,0.0,,40.0,2010.0
19386,,5.0,5.0,,40.0,2010.0
19387,,,,,,2010.0
19388,,4.0,4.0,,45.0,2010.0
19389,,0.0,5.0,,60.0,2010.0
19390,,,,,,2010.0
19391,,0.0,11.0,,89.0,2010.0
19392,,7.0,25.0,,60.0,2010.0
19393,,0.0,0.0,,50.0,2010.0
19394,,,,,,2010.0
19395,,3.0,30.0,,40.0,2010.0
19396,,,,,,2010.0
19397,,0.0,0.0,,50.0,2010.0
19398,,1.0,5.0,,40.0,2010.0
19399,,0.0,5.0,,45.0,2010.0
19400,,,,,,2010.0
19401,,3.0,0.0,,44.0,2010.0
19402,,0.0,0.0,,89.0,2010.0
19403,,1.0,5.0,,55.0,2010.0
19404,,,,,,2010.0
19405,,3.0,0.0,,89.0,2010.0
19406,,2.0,4.0,,40.0,2010.0
19407,,30.0,10.0,,40.0,2010.0
19408,,2.0,5.0,,32.0,2010.0
19409,,2.0,2.0,,56.0,2010.0
19410,,0.0,1.0,,40.0,2010.0
19411,,,,,,2010.0
19412,,4.0,5.0,,27.0,2010.0
19413,,,,,,2010.0
19414,,,,,,2010.0
19415,,10.0,0.0,,60.0,2010.0
19416,,,,,,2010.0
19417,,,,,,2010.0
19418,,,,,,2010.0
19419,,1.0,10.0,,40.0,2010.0
19420,,20.0,0.0,,24.0,2010.0
19421,,0.0,0.0,,40.0,2010.0
19422,,4.0,8.0,,42.0,2010.0
19423,,0.0,0.0,,55.0,2010.0
19424,,0.0,15.0,,38.0,2010.0
19425,,,,,,2010.0
19426,,,,,,2010.0
19427,,,,,,2010.0
19428,,,,,,2010.0
19429,,1.0,1.0,,52.0,2010.0
19430,,0.0,0.0,,40.0,2010.0
19431,,0.0,0.0,,40.0,2010.0
19432,,,,,,2010.0
19433,,,,,,2010.0
19434,,0.0,0.0,,50.0,2010.0
19435,,7.0,20.0,,35.0,2010.0
19436,,0.0,0.0,,,2010.0
19437,,,,,,2010.0
19438,,,,,,2010.0
19439,,0.0,5.0,,50.0,2010.0
19440,,0.0,0.0,,40.0,2010.0
19441,,0.0,0.0,,32.0,2010.0
19442,,,,,,2010.0
19443,,,,,,2010.0
19444,,,,,,2010.0
19445,,,,,,2010.0
19446,,,,,,2010.0
19447,,2.0,0.0,,41.0,2010.0
19448,,0.0,0.0,,52.0,2010.0
19449,,1.0,2.0,,40.0,2010.0
19450,,,,,,2010.0
19451,,0.0,0.0,,89.0,2010.0
19452,,0.0,0.0,,89.0,2010.0
19453,,0.0,0.0,,86.0,2010.0
19454,,,,,,2010.0
19455,,0.0,0.0,,40.0,2010.0
19456,,,,,,2010.0
19457,,0.0,0.0,,20.0,2010.0
19458,,,,,,2010.0
19459,,,,,,2010.0
19460,,,,,,2010.0
19461,,,,,,2010.0
19462,,0.0,15.0,,36.0,2010.0
19463,,,,,,2010.0
19464,,,,,,2010.0
19465,,3.0,7.0,,40.0,2010.0
19466,,,,,,2010.0
19467,,0.0,6.0,,89.0,2010.0
19468,,30.0,0.0,,37.0,2010.0
19469,,,,,,2010.0
19470,,0.0,0.0,,40.0,2010.0
19471,,,,,,2010.0
19472,,,,,,2010.0
19473,,,,,,2010.0
19474,,6.0,0.0,,35.0,2010.0
19475,,,,,,2010.0
19476,,0.0,0.0,,68.0,2010.0
19477,,0.0,0.0,,29.0,2010.0
19478,,30.0,0.0,,44.0,2010.0
19479,,,,,,2010.0
19480,,0.0,0.0,,16.0,2010.0
19481,,,,,,2010.0
19482,,0.0,0.0,,56.0,2010.0
19483,,30.0,0.0,,14.0,2010.0
19484,,,,,,2010.0
19485,,,,,,2010.0
19486,,,,,,2010.0
19487,,0.0,0.0,,50.0,2010.0
19488,,,,,,2010.0
19489,,0.0,0.0,,55.0,2010.0
19490,,,,,,2010.0
19491,,10.0,20.0,,46.0,2010.0
19492,,,,,,2010.0
19493,,0.0,0.0,,40.0,2010.0
19494,,,,,,2010.0
19495,,,,,,2010.0
19496,,0.0,0.0,,40.0,2010.0
19497,,2.0,2.0,,50.0,2010.0
19498,,,,,,2010.0
19499,,0.0,5.0,,60.0,2010.0
19500,,14.0,0.0,,40.0,2010.0
19501,,0.0,2.0,,50.0,2010.0
19502,,0.0,0.0,,40.0,2010.0
19503,,,,,,2010.0
19504,,0.0,0.0,,40.0,2010.0
19505,,,,,,2010.0
19506,,4.0,3.0,,48.0,2010.0
19507,,,,,,2010.0
19508,,3.0,20.0,,40.0,2010.0
19509,,,,,,2010.0
19510,,4.0,15.0,,40.0,2010.0
19511,,10.0,0.0,,40.0,2010.0
19512,,,,,,2010.0
19513,,0.0,0.0,,52.0,2010.0
19514,,0.0,0.0,,27.0,2010.0
19515,,,,,,2010.0
19516,,2.0,0.0,,40.0,2010.0
19517,,,,,,2010.0
19518,,0.0,0.0,,68.0,2010.0
19519,,,,,,2010.0
19520,,0.0,5.0,,40.0,2010.0
19521,,0.0,0.0,,40.0,2010.0
19522,,0.0,0.0,,15.0,2010.0
19523,,,,,,2010.0
19524,,20.0,14.0,,4.0,2010.0
19525,,2.0,0.0,,46.0,2010.0
19526,,,,,,2010.0
19527,,,,,,2010.0
19528,,,,,,2010.0
19529,,,,,,2010.0
19530,,2.0,3.0,,40.0,2010.0
19531,,3.0,0.0,,70.0,2010.0
19532,,0.0,2.0,,40.0,2010.0
19533,,,,,,2010.0
19534,,,,,,2010.0
19535,,,,,,2010.0
19536,,30.0,0.0,,32.0,2010.0
19537,,0.0,0.0,,30.0,2010.0
19538,,,,,,2010.0
19539,,4.0,1.0,,60.0,2010.0
19540,,10.0,5.0,,48.0,2010.0
19541,,0.0,2.0,,36.0,2010.0
19542,,,,,82.0,2010.0
19543,,,,,,2010.0
19544,,,,,,2010.0
19545,,0.0,0.0,,32.0,2010.0
19546,,,,,,2010.0
19547,,,,,,2010.0
19548,,,,,,2010.0
19549,,,,,,2010.0
19550,,,,,,2010.0
19551,,0.0,1.0,,67.0,2010.0
19552,,4.0,10.0,,40.0,2010.0
19553,,14.0,0.0,,26.0,2010.0
19554,,,,,,2010.0
19555,,,,,,2010.0
19556,,,,,,2010.0
19557,,0.0,0.0,,40.0,2010.0
19558,,,,,,2010.0
19559,,2.0,15.0,,47.0,2010.0
19560,,0.0,0.0,,50.0,2010.0
19561,,,,,,2010.0
19562,,,,,,2010.0
19563,,1.0,0.0,,40.0,2010.0
19564,,,,,,2010.0
19565,,0.0,0.0,,40.0,2010.0
19566,,0.0,0.0,,39.0,2010.0
19567,,0.0,0.0,,15.0,2010.0
19568,,3.0,0.0,,43.0,2010.0
19569,,0.0,0.0,,50.0,2010.0
19570,,1.0,2.0,,30.0,2010.0
19571,,,,,,2010.0
19572,,,,,,2010.0
19573,,25.0,5.0,,40.0,2010.0
19574,,1.0,0.0,,50.0,2010.0
19575,,0.0,0.0,,40.0,2010.0
19576,,1.0,3.0,,40.0,2010.0
19577,,0.0,0.0,,42.0,2010.0
19578,,,,,,2010.0
19579,,,,,,2010.0
19580,,,,,24.0,2010.0
19581,,0.0,3.0,,40.0,2010.0
19582,,,,,,2010.0
19583,,1.0,1.0,,40.0,2010.0
19584,,,,,,2010.0
19585,,,,,,2010.0
19586,,,,,,2010.0
19587,,,,,,2010.0
19588,,0.0,0.0,,50.0,2010.0
19589,,0.0,0.0,,40.0,2010.0
19590,,0.0,0.0,,28.0,2010.0
19591,,0.0,3.0,,40.0,2010.0
19592,,1.0,0.0,,50.0,2010.0
19593,,,,,,2010.0
19594,,,,,,2010.0
19595,,1.0,20.0,,15.0,2010.0
19596,,24.0,0.0,,40.0,2010.0
19597,,,,,,2010.0
19598,,,,,,2010.0
19599,,,,,,2010.0
19600,,,,,,2010.0
19601,,,,,,2010.0
19602,,0.0,0.0,,40.0,2010.0
19603,,,,,,2010.0
19604,,,,,,2010.0
19605,,,,,,2010.0
19606,,,,,,2010.0
19607,,,,,,2010.0
19608,,,,,,2010.0
19609,,,,,,2010.0
19610,,,,,,2010.0
19611,,,,,,2010.0
19612,,,,,,2010.0
19613,,,0.0,,49.0,2010.0
19614,,,,,,2010.0
19615,,0.0,0.0,,80.0,2010.0
19616,,0.0,7.0,,48.0,2010.0
19617,,,,,,2010.0
19618,,0.0,0.0,,42.0,2010.0
19619,,,,,,2010.0
19620,,0.0,4.0,,35.0,2010.0
19621,,,,,,2010.0
19622,,0.0,0.0,,40.0,2010.0
19623,,0.0,4.0,,80.0,2010.0
19624,,0.0,0.0,,56.0,2010.0
19625,,5.0,2.0,,30.0,2010.0
19626,,,,,,2010.0
19627,,0.0,0.0,,60.0,2010.0
19628,,,,,,2010.0
19629,,,,,,2010.0
19630,,,,,,2010.0
19631,,3.0,2.0,,25.0,2010.0
19632,,2.0,0.0,,40.0,2010.0
19633,,0.0,0.0,,40.0,2010.0
19634,,,,,13.0,2010.0
19635,,0.0,3.0,,36.0,2010.0
19636,,0.0,1.0,,40.0,2010.0
19637,,,,,,2010.0
19638,,,,,,2010.0
19639,,0.0,0.0,,65.0,2010.0
19640,,,,,,2010.0
19641,,15.0,20.0,,,2010.0
19642,,1.0,0.0,,40.0,2010.0
19643,,,,,,2010.0
19644,,30.0,0.0,,70.0,2010.0
19645,,2.0,0.0,,37.0,2010.0
19646,,0.0,0.0,,20.0,2010.0
19647,,,,,,2010.0
19648,,,,,,2010.0
19649,,0.0,0.0,,32.0,2010.0
19650,,0.0,0.0,,35.0,2010.0
19651,,,,,,2010.0
19652,,,,,,2010.0
19653,,0.0,0.0,,8.0,2010.0
19654,,,,,,2010.0
19655,,0.0,0.0,,80.0,2010.0
19656,,2.0,1.0,,40.0,2010.0
19657,,0.0,0.0,,56.0,2010.0
19658,,,,,,2010.0
19659,,,,,,2010.0
19660,,0.0,0.0,,45.0,2010.0
19661,,0.0,0.0,,55.0,2010.0
19662,,,,,,2010.0
19663,,15.0,25.0,,30.0,2010.0
19664,,0.0,0.0,,50.0,2010.0
19665,,0.0,0.0,,25.0,2010.0
19666,,,,,,2010.0
19667,,0.0,0.0,,70.0,2010.0
19668,,,,,,2010.0
19669,,2.0,0.0,,12.0,2010.0
19670,,5.0,2.0,,10.0,2010.0
19671,,,,,,2010.0
19672,,4.0,4.0,,52.0,2010.0
19673,,4.0,4.0,,50.0,2010.0
19674,,0.0,0.0,,80.0,2010.0
19675,,0.0,0.0,,55.0,2010.0
19676,,4.0,0.0,,55.0,2010.0
19677,,0.0,30.0,,70.0,2010.0
19678,,10.0,4.0,,40.0,2010.0
19679,,,,,,2010.0
19680,,30.0,30.0,,,2010.0
19681,,0.0,0.0,,40.0,2010.0
19682,,0.0,5.0,,40.0,2010.0
19683,,3.0,0.0,,40.0,2010.0
19684,,,,,,2010.0
19685,,,,,,2010.0
19686,,0.0,0.0,,50.0,2010.0
19687,,0.0,0.0,,40.0,2010.0
19688,,7.0,0.0,,,2010.0
19689,,,,,,2010.0
19690,,0.0,15.0,,45.0,2010.0
19691,,0.0,0.0,,24.0,2010.0
19692,,1.0,0.0,,36.0,2010.0
19693,,30.0,30.0,,,2010.0
19694,,,,,,2010.0
19695,,0.0,0.0,,30.0,2010.0
19696,,,,,,2010.0
19697,,,,,,2010.0
19698,,0.0,0.0,,70.0,2010.0
19699,,0.0,0.0,,4.0,2010.0
19700,,0.0,0.0,,70.0,2010.0
19701,,,,,,2010.0
19702,,0.0,0.0,,52.0,2010.0
19703,,0.0,0.0,,37.0,2010.0
19704,,0.0,0.0,,18.0,2010.0
19705,,0.0,5.0,,60.0,2010.0
19706,,2.0,3.0,,45.0,2010.0
19707,,,,,,2010.0
19708,,,,,,2010.0
19709,,,,,,2010.0
19710,,0.0,0.0,,22.0,2010.0
19711,,0.0,0.0,,40.0,2010.0
19712,,0.0,0.0,,40.0,2010.0
19713,,,,,,2010.0
19714,,18.0,2.0,,,2010.0
19715,,0.0,0.0,,35.0,2010.0
19716,,0.0,0.0,,45.0,2010.0
19717,,,,,,2010.0
19718,,,,,,2010.0
19719,,,,,,2010.0
19720,,15.0,15.0,,50.0,2010.0
19721,,,,,,2010.0
19722,,,0.0,,89.0,2010.0
19723,,0.0,1.0,,55.0,2010.0
19724,,4.0,0.0,,50.0,2010.0
19725,,,,,,2010.0
19726,,0.0,0.0,,40.0,2010.0
19727,,10.0,10.0,,20.0,2010.0
19728,,0.0,0.0,,60.0,2010.0
19729,,,,,,2010.0
19730,,0.0,0.0,,80.0,2010.0
19731,,2.0,0.0,,35.0,2010.0
19732,,0.0,0.0,,35.0,2010.0
19733,,,,,,2010.0
19734,,0.0,0.0,,50.0,2010.0
19735,,,,,,2010.0
19736,,,,,,2010.0
19737,,,,,,2010.0
19738,,0.0,0.0,,84.0,2010.0
19739,,0.0,4.0,,16.0,2010.0
19740,,5.0,10.0,,,2010.0
19741,,,,,,2010.0
19742,,,,,,2010.0
19743,,,,,,2010.0
19744,,4.0,0.0,,60.0,2010.0
19745,,0.0,4.0,,32.0,2010.0
19746,,,,,,2010.0
19747,,,,,,2010.0
19748,,,,,,2010.0
19749,,,,,,2010.0
19750,,,,,,2010.0
19751,,0.0,0.0,,33.0,2010.0
19752,,0.0,26.0,,60.0,2010.0
19753,,,,,,2010.0
19754,,,,,,2010.0
19755,,,,,,2010.0
19756,,,,,,2010.0
19757,,,,,,2010.0
19758,,,,,,2010.0
19759,,,,,,2010.0
19760,,0.0,0.0,,40.0,2010.0
19761,,0.0,10.0,,40.0,2010.0
19762,,0.0,0.0,,40.0,2010.0
19763,,0.0,2.0,,40.0,2010.0
19764,,,,,,2010.0
19765,,,,,,2010.0
19766,,,,,,2010.0
19767,,,,,,2010.0
19768,,,,,,2010.0
19769,,,,,,2010.0
19770,,15.0,1.0,,40.0,2010.0
19771,,,,,,2010.0
19772,,0.0,2.0,,46.0,2010.0
19773,,0.0,2.0,,40.0,2010.0
19774,,14.0,0.0,,25.0,2010.0
19775,,,,,,2010.0
19776,,5.0,0.0,,40.0,2010.0
19777,,0.0,,,50.0,2010.0
19778,,,,,,2010.0
19779,,,,,,2010.0
19780,,1.0,3.0,,40.0,2010.0
19781,,2.0,0.0,,43.0,2010.0
19782,,,,,,2010.0
19783,,0.0,15.0,,35.0,2010.0
19784,,0.0,5.0,,24.0,2010.0
19785,,30.0,5.0,,16.0,2010.0
19786,,2.0,5.0,,50.0,2010.0
19787,,,,,,2010.0
19788,,,,,,2010.0
19789,,2.0,3.0,,20.0,2010.0
19790,,0.0,0.0,,50.0,2010.0
19791,,0.0,0.0,,10.0,2010.0
19792,,0.0,2.0,,40.0,2010.0
19793,,0.0,0.0,,38.0,2010.0
19794,,,,,,2010.0
19795,,,,,40.0,2010.0
19796,,0.0,0.0,,38.0,2010.0
19797,,,,,,2010.0
19798,,,,,,2010.0
19799,,,,,,2010.0
19800,,0.0,0.0,,40.0,2010.0
19801,,0.0,1.0,,49.0,2010.0
19802,,0.0,0.0,,40.0,2010.0
19803,,,10.0,,15.0,2012.0
19804,,,0.0,,30.0,2012.0
19805,,,5.0,,60.0,2012.0
19806,,,,,,2012.0
19807,,,,,,2012.0
19808,,,,,,2012.0
19809,,,,,,2012.0
19810,,,,,,2012.0
19811,,,,,,2012.0
19812,,,3.0,,40.0,2012.0
19813,,,,,,2012.0
19814,,,0.0,,20.0,2012.0
19815,,,,,,2012.0
19816,,,,,,2012.0
19817,,,4.0,,32.0,2012.0
19818,,,5.0,,53.0,2012.0
19819,,,2.0,,60.0,2012.0
19820,,,4.0,,40.0,2012.0
19821,,,1.0,,40.0,2012.0
19822,,,,,,2012.0
19823,,,,,,2012.0
19824,,,0.0,,12.0,2012.0
19825,,,0.0,,40.0,2012.0
19826,,,0.0,,40.0,2012.0
19827,,,,,,2012.0
19828,,,0.0,,75.0,2012.0
19829,,,0.0,,40.0,2012.0
19830,,,,,,2012.0
19831,,,,,,2012.0
19832,,,20.0,,20.0,2012.0
19833,,,,,,2012.0
19834,,,2.0,,40.0,2012.0
19835,,,,,,2012.0
19836,,,0.0,,40.0,2012.0
19837,,,15.0,,40.0,2012.0
19838,,,1.0,,47.0,2012.0
19839,,,,,40.0,2012.0
19840,,,1.0,,40.0,2012.0
19841,,,1.0,,30.0,2012.0
19842,,,2.0,,40.0,2012.0
19843,,,0.0,,40.0,2012.0
19844,,,,,,2012.0
19845,,,0.0,,55.0,2012.0
19846,,,0.0,,60.0,2012.0
19847,,,0.0,,55.0,2012.0
19848,,,,,,2012.0
19849,,,,,,2012.0
19850,,,0.0,,40.0,2012.0
19851,,,,,,2012.0
19852,,,,,,2012.0
19853,,,15.0,,50.0,2012.0
19854,,,10.0,,36.0,2012.0
19855,,,,,,2012.0
19856,,,0.0,,45.0,2012.0
19857,,,0.0,,40.0,2012.0
19858,,,,,,2012.0
19859,,,0.0,,36.0,2012.0
19860,,,,,,2012.0
19861,,,,,,2012.0
19862,,,,,,2012.0
19863,,,,,,2012.0
19864,,,,,,2012.0
19865,,,0.0,,60.0,2012.0
19866,,,2.0,,40.0,2012.0
19867,,,,,,2012.0
19868,,,,,,2012.0
19869,,,0.0,,40.0,2012.0
19870,,,0.0,,40.0,2012.0
19871,,,10.0,,35.0,2012.0
19872,,,0.0,,40.0,2012.0
19873,,,3.0,,50.0,2012.0
19874,,,,,,2012.0
19875,,,20.0,,27.0,2012.0
19876,,,5.0,,60.0,2012.0
